session_id,customer_id,pages_viewed,time_on_site,device_type,traffic_source,session_date,converted,bounce,cart_additions,checkout_started,exit_page,browser,is_logged_in
56666,8505,8,521.4660989985729,mobile,organic,2024-10-28,1,0,1,0,checkout,Firefox,0
56667,5529,5,151.50400281286468,tablet,organic,2024-04-26,0,0,1,0,homepage,Chrome,0
56668,9344,5,117.61274928110292,mobile,paid,2024-01-17,0,0,2,0,cart,Safari,1
56669,8691,5,362.0302731985764,desktop,organic,2019-08-16,1,0,2,0,product,Chrome,1
56670,5236,1,417.52889371167976,mobile,social,2022-03-29,0,1,3,1,checkout,Chrome,1
56671,7949,8,245.31930299068105,desktop,social,2021-10-25,0,0,2,1,checkout,Firefox,1
56672,2384,1,397.2048023536307,tablet,paid,2024-08-02,0,1,1,1,cart,Safari,1
56673,3331,4,539.8190899910591,desktop,direct,2020-10-14,0,0,1,0,homepage,Edge,0
56674,9605,1,212.78950467277056,desktop,email,2020-09-16,0,1,2,1,cart,Edge,1
56675,7533,8,472.275447473798,desktop,social,2022-04-15,0,0,1,0,homepage,Chrome,1
56676,634,5,371.75489770461934,tablet,organic,2021-11-09,0,0,2,0,homepage,Chrome,1
56677,6391,5,176.04856746508548,desktop,organic,2021-04-28,0,0,2,0,checkout,Chrome,1
56678,458,4,429.20352233691216,desktop,organic,2023-05-19,1,0,2,1,product,Safari,1
56679,4740,4,224.0978214719064,mobile,organic,2022-08-04,0,0,2,1,checkout,Safari,1
56680,5030,6,420.7726346940783,mobile,paid,2023-02-12,0,1,0,0,homepage,Chrome,1
56681,6465,7,424.1782696468268,mobile,social,2022-04-26,0,0,2,1,homepage,Chrome,1
56682,1453,7,226.8200967582028,desktop,organic,2020-08-17,1,0,2,1,cart,Chrome,1
56683,8176,5,124.20042724315353,desktop,paid,2019-02-25,0,0,2,1,product,Edge,1
56684,534,5,285.20938232660893,desktop,organic,2023-01-01,0,0,0,0,checkout,Edge,1
56685,3585,7,455.7573076208842,desktop,organic,2020-04-13,0,0,0,0,homepage,Firefox,0
56686,14,5,367.9480214184291,mobile,email,2024-05-21,0,0,1,1,product,Chrome,1
56687,1257,3,208.5065621728648,mobile,social,2021-07-26,0,1,1,1,product,Safari,0
56688,5830,4,469.5791464651404,tablet,social,2019-01-11,0,0,0,0,product,Chrome,0
56689,7945,3,284.4230185057868,desktop,social,2021-04-22,0,0,0,0,cart,Safari,1
56690,5673,3,311.7153618214544,desktop,email,2023-12-19,0,0,1,0,checkout,Safari,1
56691,6111,4,125.04585327008223,tablet,direct,2024-03-08,0,0,1,1,checkout,Chrome,1
56692,3643,2,284.7565600566817,mobile,paid,2020-02-28,0,0,2,0,cart,Safari,0
56693,5862,5,220.8454222959689,mobile,email,2020-02-10,0,0,2,0,homepage,Edge,1
56694,331,2,393.78904501783137,mobile,social,2021-01-13,0,0,0,0,checkout,Chrome,1
56695,1952,3,280.633141876846,desktop,direct,2024-12-22,0,0,1,1,product,Firefox,0
56696,6926,4,544.8594856946336,mobile,organic,2019-11-21,0,0,1,0,homepage,Safari,1
56697,1960,8,422.9324535193584,desktop,direct,2022-10-14,0,0,1,1,homepage,Edge,0
56698,4856,9,282.1890597890814,mobile,paid,2024-09-08,0,0,0,0,homepage,Firefox,1
56699,4680,2,88.91210266791059,mobile,direct,2020-09-07,1,0,1,1,checkout,Chrome,1
56700,6169,3,399.7310122070269,mobile,organic,2021-06-19,0,1,1,1,product,Chrome,0
56701,7635,5,315.9750189833738,desktop,organic,2023-02-26,0,0,1,0,cart,Safari,1
56702,9098,10,301.9397111448463,tablet,paid,2022-06-28,0,0,1,1,product,Chrome,1
56703,511,4,303.5920704703577,mobile,email,2024-06-04,0,0,1,1,checkout,Chrome,1
56704,7016,4,247.59579906224104,desktop,organic,2023-03-30,0,0,2,0,checkout,Edge,0
56705,611,3,440.526612859096,desktop,organic,2020-09-17,0,0,2,1,product,Chrome,1
56706,6721,8,119.2076623190854,desktop,organic,2021-01-23,0,0,5,1,cart,Chrome,1
56707,3815,5,133.28712738448206,desktop,organic,2022-06-09,1,0,2,1,product,Edge,1
56708,3896,2,304.29995139726464,tablet,email,2024-06-26,0,0,0,0,cart,Chrome,1
56709,1821,8,282.32010252426,tablet,email,2022-03-26,0,0,2,1,checkout,Chrome,0
56710,7961,10,371.729128876616,mobile,email,2022-07-26,0,0,3,1,checkout,Safari,1
56711,1818,6,223.834899881047,desktop,social,2023-06-10,0,0,0,0,product,Chrome,0
56712,8756,4,443.5470427687119,desktop,organic,2024-05-28,0,0,1,1,homepage,Chrome,0
56713,2496,4,458.1105959444677,mobile,organic,2022-01-21,0,1,0,0,cart,Chrome,1
56714,7141,3,115.5502947248614,mobile,social,2020-07-12,0,0,2,1,checkout,Chrome,0
56715,2586,6,269.3669941911082,mobile,organic,2021-05-11,0,0,1,1,cart,Edge,0
56716,109,5,121.84727338145208,desktop,paid,2020-04-24,0,0,0,0,product,Edge,1
56717,1453,2,192.6304446020712,desktop,direct,2021-08-28,0,0,2,1,product,Chrome,0
56718,3170,7,292.1207047772698,desktop,social,2023-05-02,0,0,1,0,checkout,Edge,0
56719,1080,4,314.3536690639923,tablet,paid,2020-06-17,0,0,1,0,homepage,Chrome,0
56720,2055,4,137.14836443121288,tablet,email,2024-05-20,0,0,1,1,homepage,Chrome,1
56721,8992,8,370.3220870439006,tablet,organic,2020-02-24,0,0,3,1,homepage,Firefox,1
56722,7941,4,308.70661657758205,desktop,email,2023-01-13,1,0,0,0,product,Safari,1
56723,6872,5,318.5791240992907,desktop,email,2024-07-03,0,0,1,1,product,Safari,1
56724,2166,2,251.03857501058465,tablet,email,2024-06-07,0,0,0,0,homepage,Safari,1
56725,2198,7,324.5019700958835,desktop,organic,2019-07-05,0,0,1,1,homepage,Safari,1
56726,3820,6,186.5429408045907,mobile,organic,2024-05-26,0,0,1,1,cart,Chrome,1
56727,3236,2,371.8012755864856,tablet,direct,2023-01-19,0,0,3,0,product,Edge,1
56728,2968,3,40.37672650221735,mobile,social,2024-05-07,0,0,1,0,homepage,Chrome,1
56729,535,3,393.996183992085,desktop,email,2020-08-30,0,0,3,1,homepage,Safari,1
56730,5332,3,627.9269558048096,desktop,email,2019-03-08,0,0,1,0,cart,Edge,1
56731,5279,5,343.8002444996896,desktop,social,2019-03-14,0,1,2,1,product,Safari,0
56732,6230,5,312.21835320200285,desktop,social,2024-06-14,1,0,3,1,checkout,Firefox,1
56733,5840,1,549.1968528032484,tablet,paid,2023-07-18,0,1,1,1,homepage,Safari,0
56734,7167,5,280.787893734257,tablet,social,2024-12-07,1,0,0,0,checkout,Edge,0
56735,9817,7,308.03742346064297,mobile,paid,2019-11-23,0,0,0,0,cart,Chrome,0
56736,1401,5,177.14945458062857,desktop,paid,2023-07-27,0,0,1,1,checkout,Edge,1
56737,3979,3,308.4589237587877,tablet,email,2021-03-18,1,0,1,0,cart,Chrome,1
56738,5915,4,454.75008948658535,tablet,paid,2024-10-23,0,1,3,0,product,Edge,0
56739,735,9,197.15086741703476,tablet,direct,2019-10-24,0,0,0,0,homepage,Safari,0
56740,4131,6,400.1221166883757,mobile,direct,2021-10-08,0,0,1,0,checkout,Edge,1
56741,214,8,201.51412289767265,desktop,direct,2024-05-08,0,0,0,0,checkout,Chrome,1
56742,3989,2,245.0298129934347,tablet,direct,2020-03-15,0,0,4,1,cart,Firefox,1
56743,1133,2,303.68839285373963,desktop,organic,2021-10-21,0,0,0,0,cart,Safari,0
56744,8269,5,283.66813859299924,desktop,email,2019-06-11,0,0,1,0,homepage,Chrome,1
56745,7736,9,208.7250403639029,desktop,direct,2023-12-19,0,0,0,0,homepage,Chrome,1
56746,7234,12,255.77092315023623,mobile,organic,2024-07-14,1,1,1,1,homepage,Safari,0
56747,6526,2,352.3236180819317,tablet,social,2019-02-27,0,0,0,0,product,Edge,1
56748,5897,1,230.57201764213272,mobile,email,2024-06-07,0,1,0,0,homepage,Chrome,1
56749,6269,5,363.2411973697255,mobile,direct,2020-09-21,0,1,2,1,product,Chrome,1
56750,7861,2,186.1274460076847,tablet,direct,2021-09-23,0,0,4,1,homepage,Chrome,1
56751,909,4,148.1558214819772,tablet,paid,2020-12-07,0,0,1,1,checkout,Edge,1
56752,8204,3,283.4871260675962,tablet,direct,2019-05-14,0,0,1,1,product,Safari,0
56753,9989,3,361.38958781198704,mobile,social,2021-03-14,0,0,1,0,checkout,Chrome,0
56754,4540,6,323.7366741026103,mobile,email,2021-06-01,0,0,2,0,checkout,Chrome,0
56755,6897,4,410.5982189866246,tablet,email,2022-10-25,0,0,1,1,product,Chrome,0
56756,6946,7,294.8661595459861,tablet,direct,2023-01-18,0,0,2,0,checkout,Edge,1
56757,2568,5,314.32434554676,tablet,email,2020-09-13,0,0,3,1,cart,Chrome,0
56758,8784,6,124.72584650934334,tablet,email,2021-05-31,0,0,0,0,cart,Edge,1
56759,8186,6,260.7212691265942,mobile,email,2022-09-07,1,0,1,1,homepage,Safari,1
56760,4547,5,469.60246158598034,tablet,email,2022-02-14,0,1,0,0,cart,Chrome,1
56761,5357,4,429.03383539333305,tablet,paid,2023-09-24,0,0,2,1,homepage,Firefox,1
56762,1501,10,229.45730105287623,mobile,email,2024-05-20,0,0,4,1,checkout,Safari,1
56763,1847,6,458.49492114589,mobile,paid,2023-04-01,0,0,0,0,homepage,Chrome,1
56764,7849,2,416.01143962490687,mobile,social,2020-12-16,0,1,4,1,cart,Safari,1
56765,6682,4,395.63848568724745,mobile,email,2023-08-25,0,0,0,0,homepage,Chrome,0
56766,7976,6,224.7620813518351,mobile,organic,2022-02-06,0,0,1,1,homepage,Safari,0
56767,8768,9,277.12152284320484,mobile,organic,2024-07-26,0,1,0,0,product,Chrome,1
56768,6810,4,221.1572838843661,mobile,organic,2024-10-22,0,1,2,1,product,Edge,1
56769,989,6,422.5285105108031,mobile,direct,2020-06-01,0,1,1,1,cart,Safari,0
56770,5784,2,299.8034609648173,tablet,social,2020-03-30,0,0,0,0,homepage,Edge,0
56771,1898,4,106.4906233981506,tablet,social,2024-03-17,1,1,1,1,product,Firefox,0
56772,6216,4,328.31073319951696,desktop,paid,2021-10-03,0,0,2,1,homepage,Chrome,1
56773,115,6,292.85719610126944,desktop,direct,2023-06-18,0,0,1,0,cart,Chrome,1
56774,7193,3,401.0851769188381,mobile,social,2020-05-09,0,0,3,1,homepage,Safari,1
56775,3351,6,374.8597113061555,mobile,email,2019-08-30,0,0,0,0,homepage,Safari,0
56776,2881,5,279.1809440719553,mobile,direct,2023-07-24,0,1,1,1,product,Chrome,1
56777,467,3,236.91421130977997,tablet,organic,2020-10-10,0,0,1,0,cart,Firefox,0
56778,8459,1,322.33582227283165,desktop,email,2023-01-31,0,1,0,0,checkout,Chrome,1
56779,9018,3,94.62751379852136,desktop,social,2019-09-20,0,1,3,0,homepage,Chrome,0
56780,9482,5,141.72460505235875,tablet,organic,2021-06-23,0,0,0,0,cart,Chrome,0
56781,6079,5,524.5089996698288,desktop,organic,2019-01-03,0,0,2,1,cart,Chrome,0
56782,8859,4,460.9885911389456,tablet,social,2023-09-08,0,0,0,0,cart,Safari,1
56783,9978,1,401.29522698839673,mobile,direct,2020-03-27,0,1,1,1,checkout,Safari,1
56784,2340,6,429.729328454613,mobile,paid,2020-09-15,0,0,3,1,checkout,Firefox,0
56785,9473,6,175.13808783014272,mobile,email,2020-05-28,0,0,2,1,homepage,Safari,1
56786,3207,6,280.97886608787155,mobile,email,2020-08-20,0,0,1,1,product,Chrome,1
56787,9984,4,232.92250503412555,tablet,organic,2020-01-30,0,0,4,1,homepage,Edge,0
56788,3291,5,282.0106900284678,tablet,paid,2023-12-12,0,1,0,0,checkout,Safari,1
56789,3167,9,263.5237664815143,desktop,email,2019-08-17,0,0,0,0,cart,Chrome,0
56790,4008,8,424.4821875917477,tablet,organic,2019-12-24,0,0,1,0,cart,Firefox,1
56791,5927,6,232.41089419479675,mobile,paid,2019-01-26,0,0,2,0,checkout,Chrome,1
56792,3594,4,235.4664060465703,tablet,social,2024-01-02,0,0,1,1,homepage,Safari,0
56793,5046,4,375.9868713620821,desktop,paid,2024-04-02,0,0,1,0,homepage,Firefox,1
56794,8691,3,429.3225438242232,tablet,email,2024-09-05,0,0,2,1,checkout,Safari,1
56795,616,3,172.5491658584955,desktop,direct,2019-01-18,0,0,4,1,homepage,Chrome,1
56796,8448,4,390.7443065952156,mobile,social,2022-02-06,0,0,1,0,checkout,Chrome,0
56797,3351,7,467.1728004110341,desktop,paid,2022-09-15,0,0,2,0,homepage,Chrome,0
56798,9972,8,149.16422497366824,mobile,direct,2020-04-27,1,0,0,0,cart,Safari,0
56799,5242,3,300.7404758623541,tablet,paid,2024-09-01,0,1,0,0,homepage,Edge,1
56800,4254,6,357.67741141235393,tablet,paid,2024-07-18,0,0,3,0,product,Chrome,1
56801,5485,4,443.61989243537965,mobile,email,2020-12-24,1,0,3,1,checkout,Chrome,1
56802,5158,6,268.77683060303747,tablet,organic,2020-01-25,0,1,4,1,checkout,Edge,1
56803,9375,4,218.55141700234128,mobile,direct,2019-03-26,1,1,4,0,cart,Chrome,0
56804,4314,5,356.4747706613305,mobile,email,2023-09-09,0,0,2,0,product,Chrome,0
56805,4794,7,203.80239789702617,mobile,paid,2019-06-29,0,0,1,1,product,Chrome,1
56806,3838,7,431.4989800549169,,email,2019-03-12,0,0,0,0,cart,Chrome,0
56807,6405,2,256.028902406975,desktop,paid,2020-09-30,0,1,2,0,cart,Chrome,1
56808,3031,7,379.1066631946517,mobile,direct,2021-02-02,0,0,0,0,cart,Chrome,1
56809,7912,7,564.5641795527353,mobile,email,2021-03-02,0,0,0,0,checkout,Safari,1
56810,4287,6,60.19417624017717,desktop,direct,2022-02-01,0,0,2,0,cart,Edge,1
56811,373,10,356.7443407960874,tablet,social,2020-10-24,0,0,0,0,cart,Firefox,0
56812,9758,6,273.11849868408297,mobile,paid,2022-05-12,0,1,2,0,homepage,Firefox,1
56813,5328,4,265.6572305668701,tablet,social,2024-10-28,1,0,0,0,cart,Chrome,1
56814,7137,4,45.46513482892279,desktop,organic,2024-08-16,0,1,1,1,checkout,Safari,1
56815,6501,5,190.98218080988076,desktop,organic,2019-08-01,0,1,0,0,cart,Safari,1
56816,3976,2,348.6646565778987,mobile,social,2024-03-19,0,1,1,0,checkout,Chrome,0
56817,9327,3,334.51620309294765,tablet,social,2020-12-31,0,0,1,1,checkout,Chrome,1
56818,401,5,458.4730908000989,desktop,direct,2020-12-08,0,1,2,0,homepage,Safari,0
56819,4112,2,366.8944587382693,tablet,organic,2022-03-01,0,0,1,1,checkout,Safari,1
56820,4729,3,452.9042170486059,tablet,direct,2020-07-13,0,0,0,0,cart,Chrome,0
56821,2154,11,252.04600143123457,mobile,social,2021-05-18,0,1,2,0,homepage,Firefox,1
56822,7370,1,457.4757882909016,tablet,social,2022-04-30,0,1,0,0,cart,Firefox,1
56823,1192,7,399.95738946868056,tablet,social,2022-03-31,0,0,3,1,product,Chrome,1
56824,4721,7,304.5490280450553,tablet,email,2024-12-14,0,0,2,1,cart,Safari,0
56825,3674,9,158.72865710962623,mobile,email,2023-12-15,0,0,0,0,homepage,Chrome,1
56826,4975,3,218.5781151367748,desktop,organic,2023-04-20,1,0,1,0,cart,Safari,1
56827,9358,6,304.2375452101104,desktop,organic,2020-08-26,0,0,0,0,cart,Chrome,1
56828,2863,6,213.0083233871968,mobile,organic,2020-04-30,0,0,1,0,product,Edge,1
56829,7502,5,425.949922338087,tablet,social,2021-04-15,1,0,2,0,product,Safari,1
56830,5156,4,424.5882958911462,desktop,email,2024-09-10,0,0,3,1,checkout,Firefox,1
56831,3960,4,328.4755188346186,mobile,social,2019-06-14,0,0,1,0,homepage,Chrome,1
56832,4683,4,324.87370569335576,desktop,organic,2024-12-08,0,0,2,0,cart,Chrome,1
56833,4781,6,320.89798909652825,desktop,direct,2019-06-20,0,0,0,0,product,Chrome,0
56834,2157,6,269.9360009781733,mobile,organic,2019-03-17,0,0,0,0,cart,Safari,1
56835,8255,5,152.97743559749742,tablet,social,2020-06-08,0,0,1,1,product,Chrome,1
56836,1583,5,71.47755348010526,desktop,direct,2020-01-08,0,1,1,1,checkout,Chrome,1
56837,2795,4,160.3192531921057,desktop,email,2023-03-07,0,0,0,0,product,Chrome,1
56838,3392,7,317.7798021805123,mobile,paid,2023-07-13,0,0,1,0,checkout,Edge,1
56839,5034,2,255.0725442965548,desktop,organic,2020-12-08,0,0,1,0,cart,Safari,1
56840,8620,6,241.9280023279738,tablet,social,2023-03-10,0,0,3,0,cart,Chrome,0
56841,1032,4,209.00747734584803,tablet,email,2020-04-22,0,0,0,0,checkout,Safari,1
56842,50,6,231.3778864391572,tablet,social,2020-09-04,0,0,2,0,checkout,Chrome,0
56843,7807,6,427.1338232556765,desktop,email,2023-01-29,0,0,0,0,homepage,Chrome,1
56844,6431,5,39.27616120663488,desktop,organic,2020-05-04,0,0,1,0,cart,Chrome,1
56845,5137,7,342.04206975075704,mobile,social,2020-04-06,0,0,0,0,homepage,Chrome,1
56846,7923,3,482.7741660325723,desktop,organic,2023-12-02,0,0,3,1,homepage,Chrome,1
56847,2120,10,228.1982645236713,tablet,paid,2024-05-22,1,0,1,1,product,Chrome,1
56848,6737,6,283.5334628541486,desktop,direct,2024-06-22,0,0,0,0,cart,Safari,1
56849,3592,3,359.71767249734893,mobile,email,2021-03-19,0,1,2,0,checkout,Chrome,1
56850,3207,7,72.07391865422875,tablet,paid,2019-07-04,0,0,1,0,checkout,Firefox,1
56851,696,6,393.4743226797788,desktop,social,2021-11-01,0,0,1,0,homepage,Chrome,0
56852,4162,9,35.56080304900598,desktop,organic,2020-10-25,0,0,0,0,checkout,Chrome,1
56853,7152,5,84.44420037341987,desktop,paid,2022-05-06,0,0,0,0,checkout,Chrome,0
56854,7214,4,323.2898495196403,mobile,direct,2024-03-05,0,0,1,1,product,Firefox,1
56855,1637,3,303.04270354292845,tablet,email,2024-08-02,0,0,0,0,cart,Safari,1
56856,1620,4,384.3778384283957,mobile,direct,2023-02-12,0,1,0,0,checkout,Firefox,1
56857,9706,5,303.6406712048907,desktop,paid,2023-01-16,0,0,0,0,checkout,Safari,1
56858,3475,7,501.3953766822229,mobile,organic,2021-09-27,0,0,1,0,checkout,Chrome,1
56859,7282,3,296.4631359162152,tablet,paid,2023-12-28,0,0,1,1,cart,Firefox,0
56860,2778,2,350.66288536155,tablet,paid,2024-10-31,0,0,3,1,cart,Chrome,1
56861,7628,1,367.8980901030447,tablet,social,2024-04-27,0,1,1,0,checkout,Edge,0
56862,8752,9,391.6548532336437,desktop,email,2023-09-13,0,0,2,1,homepage,Chrome,1
56863,4870,4,377.4100600576722,mobile,social,2019-12-04,0,0,0,0,product,Safari,1
56864,7833,2,276.99121220169746,mobile,organic,2023-07-26,0,0,1,1,homepage,Chrome,0
56865,4398,4,346.77887935386485,tablet,social,2019-06-02,0,0,2,1,product,Chrome,1
56866,9269,4,143.4189505918124,desktop,paid,2022-06-16,0,0,0,0,product,Firefox,1
56867,5176,2,226.00409462285637,desktop,direct,2021-07-08,0,0,2,1,cart,Chrome,1
56868,189,6,283.72948254994253,tablet,direct,2024-03-16,0,0,0,0,checkout,Chrome,1
56869,3529,4,161.72875706264654,mobile,social,2022-10-09,1,0,3,1,homepage,Safari,1
56870,9933,6,245.6023961860921,desktop,social,2023-02-15,0,0,2,0,product,Chrome,1
56871,6354,6,125.73040891018113,mobile,organic,2024-06-20,0,0,1,1,cart,Firefox,1
56872,6574,1,195.0523379429819,mobile,organic,2023-07-09,0,1,0,0,checkout,Edge,1
56873,5366,1,145.13970184737866,desktop,social,2019-04-05,0,1,2,1,cart,Chrome,1
56874,7515,3,230.2898736844933,desktop,social,2023-07-17,0,0,0,0,checkout,Firefox,1
56875,3007,5,191.52914570351663,desktop,paid,2023-03-12,0,0,0,0,checkout,Chrome,0
56876,1665,4,124.32242406197288,desktop,email,2021-03-23,0,0,1,1,homepage,Safari,1
56877,3074,10,329.4307585373916,tablet,paid,2023-05-30,0,1,0,0,checkout,Edge,1
56878,7114,3,232.1345584999061,desktop,social,2022-04-13,1,1,1,1,cart,Firefox,1
56879,5940,4,301.9931507187411,tablet,paid,2020-07-24,0,0,1,1,homepage,Chrome,1
56880,2200,8,449.80988123264,tablet,paid,2022-06-09,0,0,2,0,product,Edge,1
56881,5892,6,329.8797120641995,mobile,social,2020-10-19,0,0,1,1,checkout,Chrome,1
56882,7873,4,121.52763179124864,tablet,paid,2024-12-05,0,1,1,0,cart,Chrome,1
56883,1264,3,425.9375469173207,mobile,social,2021-07-09,0,0,0,0,homepage,Chrome,0
56884,8323,5,153.49678430053166,tablet,paid,2022-02-28,0,0,1,0,product,Edge,1
56885,7883,6,215.79283236758133,tablet,paid,2022-06-09,0,0,0,0,product,Chrome,1
56886,2139,3,451.49067755109417,tablet,organic,2022-11-08,0,1,2,1,cart,Edge,1
56887,652,2,396.4003061152573,tablet,paid,2024-01-28,0,0,2,1,product,Chrome,0
56888,3035,6,261.4694078181133,tablet,direct,2022-01-24,0,0,1,1,homepage,Safari,1
56889,6353,1,315.2455104955718,tablet,organic,2020-05-17,0,1,1,1,cart,Edge,1
56890,6105,8,318.7691957452983,desktop,paid,2021-02-10,0,0,1,1,checkout,Chrome,1
56891,982,5,331.64419733120525,mobile,email,2022-06-24,1,0,0,0,homepage,Edge,1
56892,529,7,63.5905977707024,mobile,organic,2020-02-22,0,0,2,1,cart,Chrome,1
56893,8987,2,411.9682352765095,mobile,social,2024-02-15,0,0,1,1,product,Chrome,0
56894,2870,3,459.497105421496,tablet,direct,2024-09-10,0,0,2,0,checkout,Firefox,1
56895,3551,5,413.176205096091,mobile,organic,2024-08-23,0,0,2,1,product,Chrome,1
56896,1805,5,285.4014218117228,desktop,direct,2021-12-24,0,0,2,1,homepage,Safari,0
56897,4967,8,613.5466696171842,mobile,paid,2023-10-22,0,0,1,1,homepage,Chrome,1
56898,7009,3,469.6463806901932,desktop,organic,2021-08-08,0,0,3,1,product,Edge,1
56899,3977,3,329.7361532512995,tablet,organic,2020-05-12,0,0,2,1,cart,Chrome,1
56900,547,4,378.0909845584979,desktop,paid,2024-01-08,0,0,1,1,cart,Edge,1
56901,8214,5,189.45336072206004,tablet,social,2022-06-10,0,0,1,1,product,Chrome,0
56902,8452,4,424.377801434197,tablet,paid,2024-04-28,1,0,2,0,cart,Safari,1
56903,6127,5,349.5089515832862,mobile,direct,2020-02-02,1,0,3,0,checkout,Safari,0
56904,8510,7,342.9934039215624,tablet,social,2023-08-21,0,0,1,1,product,Safari,0
56905,5075,4,179.5776720204554,desktop,paid,2019-08-31,0,0,2,0,checkout,Chrome,0
56906,8949,6,205.37104016386144,mobile,social,2020-11-18,1,0,2,0,checkout,Edge,1
56907,3770,5,159.4465196715104,tablet,direct,2021-06-15,0,0,1,0,checkout,Chrome,1
56908,26,10,6.306682233562135,desktop,paid,2021-04-28,0,0,1,1,cart,Chrome,1
56909,9376,3,99.0237908881822,desktop,paid,2021-01-25,1,0,0,0,product,Chrome,0
56910,2888,5,157.18647495221998,tablet,social,2023-04-16,0,0,0,0,homepage,Chrome,1
56911,3446,5,139.96752484271636,tablet,social,2020-06-04,0,0,3,0,homepage,Safari,0
56912,6357,10,263.627160724454,desktop,paid,2022-08-18,0,0,3,1,cart,Firefox,0
56913,5768,5,358.5196479088284,mobile,direct,2024-09-20,0,0,1,1,product,Chrome,1
56914,6659,8,349.92474611713214,desktop,social,2024-07-07,1,0,1,1,product,Chrome,0
56915,5476,5,338.1983234421237,mobile,social,2021-09-16,0,0,0,0,cart,Chrome,1
56916,4679,6,202.2832704409582,tablet,social,2024-05-12,0,1,0,0,checkout,Chrome,0
56917,5757,3,275.8682298517832,tablet,paid,2024-04-26,0,0,3,1,homepage,Safari,0
56918,52,5,225.9726818369895,tablet,organic,2020-01-28,1,1,2,1,product,Edge,1
56919,9786,7,394.5782967323183,mobile,social,2024-11-09,0,0,1,0,checkout,Chrome,1
56920,2261,3,184.40248745568744,desktop,paid,2022-08-27,0,0,0,0,product,Firefox,1
56921,4822,5,294.41185041420107,mobile,email,2020-05-25,0,0,0,0,homepage,Chrome,0
56922,1244,3,179.85940222074362,tablet,social,2019-06-07,1,1,0,0,homepage,Chrome,0
56923,8829,5,119.00372073729989,mobile,direct,2019-07-01,0,0,1,1,cart,Chrome,1
56924,4652,8,123.24612544001752,mobile,paid,2021-06-08,0,0,1,1,checkout,Chrome,1
56925,5046,5,311.7278289908272,desktop,paid,2023-07-05,0,0,1,1,cart,Chrome,0
56926,2505,10,196.8060440306333,desktop,direct,2024-01-15,0,0,1,0,homepage,Firefox,0
56927,8382,1,322.030633102249,desktop,organic,2022-02-24,0,1,4,1,homepage,Edge,1
56928,1127,5,391.4244159611658,mobile,paid,2021-01-25,0,0,1,1,homepage,Chrome,1
56929,3406,5,600.2907399502694,tablet,paid,2024-03-03,0,0,1,1,homepage,Edge,0
56930,9153,8,350.0565077943978,tablet,organic,2024-06-20,1,0,0,0,homepage,Chrome,0
